"bc_index","sample","species","gene_count","tscp_count","mread_count","bc1_well","bc2_well","bc3_well","bc1_wind","bc2_wind","bc3_wind","condition","Order","seurat_clusters","ClusterLabel"
"28_79_61__s4","sample28","hg38",4170,16186,29996,"C4","G7","F1",28,79,61,"SAG_250nM",2939,"1","MAF_NKX2-1"
"28_81_16__s4","sample28","hg38",2787,7583,13976,"C4","G9","B4",28,81,16,"SAG_250nM",2940,"4","SST_NKX2-1"
"28_82_94__s4","sample28","hg38",2322,4164,7408,"C4","G10","H10",28,82,94,"SAG_250nM",2941,"20","c20"
"28_84_17__s4","sample28","hg38",8162,46262,82936,"C4","G12","B5",28,84,17,"SAG_250nM",2942,NA,"filtered"
"28_84_66__s4","sample28","hg38",4952,15159,27219,"C4","G12","F6",28,84,66,"SAG_250nM",2943,NA,"filtered"
"28_85_11__s4","sample28","hg38",11227,96547,174520,"C4","H1","A11",28,85,11,"SAG_250nM",2944,"14","c14"
"28_85_15__s4","sample28","hg38",4008,10300,18417,"C4","H1","B3",28,85,15,"SAG_250nM",2945,"5","LHX8_NKX2-1"
"28_85_76__s4","sample28","hg38",4453,15363,27858,"C4","H1","G4",28,85,76,"SAG_250nM",2946,NA,"filtered"
"28_85_96__s4","sample28","hg38",2255,4932,8802,"C4","H1","H12",28,85,96,"SAG_250nM",2947,"1","MAF_NKX2-1"
"28_86_20__s4","sample28","hg38",2198,4472,8028,"C4","H2","B8",28,86,20,"SAG_250nM",2948,"8","LHX8_NKX2-1"
"28_86_33__s4","sample28","hg38",3198,8938,16369,"C4","H2","C9",28,86,33,"SAG_250nM",2949,"20","c20"
"28_86_60__s4","sample28","hg38",3291,8415,15416,"C4","H2","E12",28,86,60,"SAG_250nM",2950,"5","LHX8_NKX2-1"
"28_87_72__s4","sample28","hg38",3948,11723,21820,"C4","H3","F12",28,87,72,"SAG_250nM",2951,"0","c0"
"28_88_51__s4","sample28","hg38",6586,23874,43221,"C4","H4","E3",28,88,51,"SAG_250nM",2952,NA,"filtered"
"28_88_87__s4","sample28","hg38",2917,8740,15686,"C4","H4","H3",28,88,87,"SAG_250nM",2953,"6","MAF_NKX2-1"
"28_89_36__s4","sample28","hg38",2249,5747,10303,"C4","H5","C12",28,89,36,"SAG_250nM",2954,"1","MAF_NKX2-1"
"28_89_95__s4","sample28","hg38",6328,24483,45530,"C4","H5","H11",28,89,95,"SAG_250nM",2955,NA,"filtered"
"28_90_31__s4","sample28","hg38",3253,7894,14560,"C4","H6","C7",28,90,31,"SAG_250nM",2956,"2","c2"
"28_91_19__s4","sample28","hg38",2782,7626,13910,"C4","H7","B7",28,91,19,"SAG_250nM",2957,"6","MAF_NKX2-1"
"28_91_40__s4","sample28","hg38",6690,29047,53141,"C4","H7","D4",28,91,40,"SAG_250nM",2958,"14","c14"
"28_94_69__s4","sample28","hg38",2726,7205,13314,"C4","H10","F9",28,94,69,"SAG_250nM",2959,"6","MAF_NKX2-1"
"28_94_81__s4","sample28","hg38",5173,15161,28281,"C4","H10","G9",28,94,81,"SAG_250nM",2960,NA,"filtered"
"28_95_06__s4","sample28","hg38",4288,14041,25849,"C4","H11","A6",28,95,6,"SAG_250nM",2961,"6","MAF_NKX2-1"
"28_95_13__s4","sample28","hg38",4350,13629,25199,"C4","H11","B1",28,95,13,"SAG_250nM",2962,"6","MAF_NKX2-1"
"28_95_52__s4","sample28","hg38",8000,43257,79872,"C4","H11","E4",28,95,52,"SAG_250nM",2963,"8","LHX8_NKX2-1"
"28_95_73__s4","sample28","hg38",8442,50210,92672,"C4","H11","G1",28,95,73,"SAG_250nM",2964,"4","SST_NKX2-1"
"29_01_17__s4","sample29","hg38",3666,9780,17552,"C5","A1","B5",29,1,17,"SAG_50nM",2965,"11","PAX6_MEIS2"
"29_01_29__s4","sample29","hg38",4028,11051,19566,"C5","A1","C5",29,1,29,"SAG_50nM",2966,"7","SIX3_MEIS2"
"29_02_53__s4","sample29","hg38",4106,14586,26725,"C5","A2","E5",29,2,53,"SAG_50nM",2967,"13","c13"
"29_02_74__s4","sample29","hg38",4302,13765,25067,"C5","A2","G2",29,2,74,"SAG_50nM",2968,"11","PAX6_MEIS2"
"29_04_79__s4","sample29","hg38",5708,19726,35725,"C5","A4","G7",29,4,79,"SAG_50nM",2969,"12","FOXP1_MEIS2"
"29_04_86__s4","sample29","hg38",3686,9684,17749,"C5","A4","H2",29,4,86,"SAG_50nM",2970,"13","c13"
"29_05_56__s4","sample29","hg38",3202,9239,16792,"C5","A5","E8",29,5,56,"SAG_50nM",2971,"13","c13"
"29_05_68__s4","sample29","hg38",4729,16619,30073,"C5","A5","F8",29,5,68,"SAG_50nM",2972,"11","PAX6_MEIS2"
"29_05_84__s4","sample29","hg38",4415,13440,24372,"C5","A5","G12",29,5,84,"SAG_50nM",2973,"7","SIX3_MEIS2"
"29_06_08__s4","sample29","hg38",6814,31170,56201,"C5","A6","A8",29,6,8,"SAG_50nM",2974,"12","FOXP1_MEIS2"
"29_07_04__s4","sample29","hg38",2496,7333,13067,"C5","A7","A4",29,7,4,"SAG_50nM",2975,"9","MEIS2"
"29_07_81__s4","sample29","hg38",2714,7908,14225,"C5","A7","G9",29,7,81,"SAG_50nM",2976,"9","MEIS2"
"29_08_65__s4","sample29","hg38",3739,9432,16933,"C5","A8","F5",29,8,65,"SAG_50nM",2977,"13","c13"
"29_10_41__s4","sample29","hg38",2223,4323,7683,"C5","A10","D5",29,10,41,"SAG_50nM",2978,"7","SIX3_MEIS2"
"29_11_55__s4","sample29","hg38",1972,4423,7805,"C5","A11","E7",29,11,55,"SAG_50nM",2979,"9","MEIS2"
"29_12_46__s4","sample29","hg38",5717,15914,28734,"C5","A12","D10",29,12,46,"SAG_50nM",2980,NA,"filtered"
"29_12_59__s4","sample29","hg38",2549,6011,10577,"C5","A12","E11",29,12,59,"SAG_50nM",2981,"13","c13"
"29_13_90__s4","sample29","hg38",4028,10850,19553,"C5","B1","H6",29,13,90,"SAG_50nM",2982,"7","SIX3_MEIS2"
"29_13_92__s4","sample29","hg38",3002,8128,14620,"C5","B1","H8",29,13,92,"SAG_50nM",2983,"10","c10"
"29_13_94__s4","sample29","hg38",7534,37328,67217,"C5","B1","H10",29,13,94,"SAG_50nM",2984,"12","FOXP1_MEIS2"
"29_13_96__s4","sample29","hg38",4306,12196,22140,"C5","B1","H12",29,13,96,"SAG_50nM",2985,"20","c20"
"29_14_37__s4","sample29","hg38",3371,10149,18453,"C5","B2","D1",29,14,37,"SAG_50nM",2986,"10","c10"
"29_14_61__s4","sample29","hg38",3813,10370,18689,"C5","B2","F1",29,14,61,"SAG_50nM",2987,"10","c10"
"29_15_92__s4","sample29","hg38",3742,9609,17239,"C5","B3","H8",29,15,92,"SAG_50nM",2988,"11","PAX6_MEIS2"
"29_16_42__s4","sample29","hg38",1730,3489,6208,"C5","B4","D6",29,16,42,"SAG_50nM",2989,NA,"filtered"
"29_16_79__s4","sample29","hg38",2864,6552,12194,"C5","B4","G7",29,16,79,"SAG_50nM",2990,"10","c10"
"29_16_82__s4","sample29","hg38",3259,8295,15143,"C5","B4","G10",29,16,82,"SAG_50nM",2991,"7","SIX3_MEIS2"
"29_17_02__s4","sample29","hg38",3445,9065,16300,"C5","B5","A2",29,17,2,"SAG_50nM",2992,"10","c10"
"29_17_85__s4","sample29","hg38",1771,3438,6239,"C5","B5","H1",29,17,85,"SAG_50nM",2993,NA,"filtered"
"29_18_11__s4","sample29","hg38",3927,12699,22878,"C5","B6","A11",29,18,11,"SAG_50nM",2994,"13","c13"
"29_18_19__s4","sample29","hg38",5904,21535,38247,"C5","B6","B7",29,18,19,"SAG_50nM",2995,"10","c10"
"29_19_02__s4","sample29","hg38",3256,7463,13409,"C5","B7","A2",29,19,2,"SAG_50nM",2996,"21","ZIC1_ZIC2"
"29_19_19__s4","sample29","hg38",1895,3967,7076,"C5","B7","B7",29,19,19,"SAG_50nM",2997,"9","MEIS2"
"29_19_44__s4","sample29","hg38",3143,6764,11960,"C5","B7","D8",29,19,44,"SAG_50nM",2998,"10","c10"
"29_19_50__s4","sample29","hg38",2546,7431,13661,"C5","B7","E2",29,19,50,"SAG_50nM",2999,"9","MEIS2"
"29_19_84__s4","sample29","hg38",2676,6860,12477,"C5","B7","G12",29,19,84,"SAG_50nM",3000,"11","PAX6_MEIS2"
"29_19_93__s4","sample29","hg38",4351,9340,16743,"C5","B7","H9",29,19,93,"SAG_50nM",3001,"20","c20"
"29_20_35__s4","sample29","hg38",4431,14070,25050,"C5","B8","C11",29,20,35,"SAG_50nM",3002,"10","c10"
"29_20_73__s4","sample29","hg38",3195,9013,15832,"C5","B8","G1",29,20,73,"SAG_50nM",3003,"13","c13"
"29_20_74__s4","sample29","hg38",2182,5251,9434,"C5","B8","G2",29,20,74,"SAG_50nM",3004,"15","FOXP2_MEIS2"
"29_21_12__s4","sample29","hg38",2552,5908,10778,"C5","B9","A12",29,21,12,"SAG_50nM",3005,"9","MEIS2"
"29_21_45__s4","sample29","hg38",2605,6467,11677,"C5","B9","D9",29,21,45,"SAG_50nM",3006,"11","PAX6_MEIS2"
"29_22_31__s4","sample29","hg38",1687,3644,6464,"C5","B10","C7",29,22,31,"SAG_50nM",3007,NA,"filtered"
"29_22_56__s4","sample29","hg38",4754,15269,27726,"C5","B10","E8",29,22,56,"SAG_50nM",3008,NA,"filtered"
"29_22_69__s4","sample29","hg38",2363,5065,9271,"C5","B10","F9",29,22,69,"SAG_50nM",3009,"7","SIX3_MEIS2"
"29_23_11__s4","sample29","hg38",1866,4091,7361,"C5","B11","A11",29,23,11,"SAG_50nM",3010,"9","MEIS2"
"29_23_78__s4","sample29","hg38",1768,3651,6437,"C5","B11","G6",29,23,78,"SAG_50nM",3011,NA,"filtered"
"29_23_89__s4","sample29","hg38",2466,6202,11158,"C5","B11","H5",29,23,89,"SAG_50nM",3012,"9","MEIS2"
"29_24_03__s4","sample29","hg38",6816,33893,61113,"C5","B12","A3",29,24,3,"SAG_50nM",3013,"19","c19"
"29_24_18__s4","sample29","hg38",3576,9534,17080,"C5","B12","B6",29,24,18,"SAG_50nM",3014,"13","c13"
"29_24_22__s4","sample29","hg38",3105,7549,13689,"C5","B12","B10",29,24,22,"SAG_50nM",3015,"11","PAX6_MEIS2"
"29_24_87__s4","sample29","hg38",6906,25488,45867,"C5","B12","H3",29,24,87,"SAG_50nM",3016,"10","c10"
"29_25_88__s4","sample29","hg38",4198,12039,21888,"C5","C1","H4",29,25,88,"SAG_50nM",3017,"10","c10"
"29_26_23__s4","sample29","hg38",3870,10446,18723,"C5","C2","B11",29,26,23,"SAG_50nM",3018,NA,"filtered"
"29_26_33__s4","sample29","hg38",2373,5343,9652,"C5","C2","C9",29,26,33,"SAG_50nM",3019,"9","MEIS2"
"29_26_47__s4","sample29","hg38",3322,8644,15429,"C5","C2","D11",29,26,47,"SAG_50nM",3020,"10","c10"
"29_27_23__s4","sample29","hg38",5078,17260,31169,"C5","C3","B11",29,27,23,"SAG_50nM",3021,"11","PAX6_MEIS2"
"29_27_35__s4","sample29","hg38",4197,13657,24609,"C5","C3","C11",29,27,35,"SAG_50nM",3022,"11","PAX6_MEIS2"
"29_27_54__s4","sample29","hg38",6151,24754,44768,"C5","C3","E6",29,27,54,"SAG_50nM",3023,"15","FOXP2_MEIS2"
"29_28_60__s4","sample29","hg38",5260,19957,35916,"C5","C4","E12",29,28,60,"SAG_50nM",3024,"13","c13"
"29_28_72__s4","sample29","hg38",2752,5930,10981,"C5","C4","F12",29,28,72,"SAG_50nM",3025,"7","SIX3_MEIS2"
"29_28_88__s4","sample29","hg38",2029,3811,6824,"C5","C4","H4",29,28,88,"SAG_50nM",3026,"7","SIX3_MEIS2"
"29_31_26__s4","sample29","hg38",4520,13690,24553,"C5","C7","C2",29,31,26,"SAG_50nM",3027,"0","c0"
"29_31_76__s4","sample29","hg38",2406,4661,8344,"C5","C7","G4",29,31,76,"SAG_50nM",3028,"10","c10"
"29_31_80__s4","sample29","hg38",4535,13559,24598,"C5","C7","G8",29,31,80,"SAG_50nM",3029,"13","c13"
"29_32_45__s4","sample29","hg38",3626,9389,16815,"C5","C8","D9",29,32,45,"SAG_50nM",3030,"13","c13"
"29_32_52__s4","sample29","hg38",6750,31278,56318,"C5","C8","E4",29,32,52,"SAG_50nM",3031,"13","c13"
"29_32_67__s4","sample29","hg38",5657,20855,37526,"C5","C8","F7",29,32,67,"SAG_50nM",3032,"12","FOXP1_MEIS2"
"29_32_76__s4","sample29","hg38",2464,5362,9622,"C5","C8","G4",29,32,76,"SAG_50nM",3033,"10","c10"
"29_33_52__s4","sample29","hg38",3444,9601,17286,"C5","C9","E4",29,33,52,"SAG_50nM",3034,"11","PAX6_MEIS2"
"29_33_84__s4","sample29","hg38",3540,10944,19977,"C5","C9","G12",29,33,84,"SAG_50nM",3035,"7","SIX3_MEIS2"
"29_34_47__s4","sample29","hg38",1875,4234,7412,"C5","C10","D11",29,34,47,"SAG_50nM",3036,"9","MEIS2"
"29_35_23__s4","sample29","hg38",3234,6367,11236,"C5","C11","B11",29,35,23,"SAG_50nM",3037,"15","FOXP2_MEIS2"
"29_35_32__s4","sample29","hg38",1943,3897,6840,"C5","C11","C8",29,35,32,"SAG_50nM",3038,"7","SIX3_MEIS2"
"29_35_33__s4","sample29","hg38",2940,6443,11526,"C5","C11","C9",29,35,33,"SAG_50nM",3039,"10","c10"
"29_35_83__s4","sample29","hg38",3506,9560,17062,"C5","C11","G11",29,35,83,"SAG_50nM",3040,"15","FOXP2_MEIS2"
"29_35_93__s4","sample29","hg38",4084,8618,15285,"C5","C11","H9",29,35,93,"SAG_50nM",3041,NA,"filtered"
"29_36_26__s4","sample29","hg38",5562,20896,37946,"C5","C12","C2",29,36,26,"SAG_50nM",3042,"21","ZIC1_ZIC2"
"29_36_84__s4","sample29","hg38",2844,7022,12635,"C5","C12","G12",29,36,84,"SAG_50nM",3043,"10","c10"
"29_36_89__s4","sample29","hg38",4418,13338,23849,"C5","C12","H5",29,36,89,"SAG_50nM",3044,"7","SIX3_MEIS2"
"29_37_65__s4","sample29","hg38",2095,3689,6760,"C5","D1","F5",29,37,65,"SAG_50nM",3045,"11","PAX6_MEIS2"
"29_39_12__s4","sample29","hg38",2765,6656,11827,"C5","D3","A12",29,39,12,"SAG_50nM",3046,"7","SIX3_MEIS2"
"29_39_14__s4","sample29","hg38",3606,10595,19209,"C5","D3","B2",29,39,14,"SAG_50nM",3047,"11","PAX6_MEIS2"
"29_39_38__s4","sample29","hg38",4018,10661,19124,"C5","D3","D2",29,39,38,"SAG_50nM",3048,"12","FOXP1_MEIS2"
"29_39_46__s4","sample29","hg38",8333,42028,75176,"C5","D3","D10",29,39,46,"SAG_50nM",3049,"13","c13"
"29_39_56__s4","sample29","hg38",9777,73112,129823,"C5","D3","E8",29,39,56,"SAG_50nM",3050,"11","PAX6_MEIS2"
"29_40_31__s4","sample29","hg38",2991,7370,13466,"C5","D4","C7",29,40,31,"SAG_50nM",3051,"15","FOXP2_MEIS2"
"29_40_52__s4","sample29","hg38",5555,22627,41705,"C5","D4","E4",29,40,52,"SAG_50nM",3052,"10","c10"
"29_42_14__s4","sample29","hg38",3320,9598,17589,"C5","D6","B2",29,42,14,"SAG_50nM",3053,"7","SIX3_MEIS2"
"29_42_16__s4","sample29","hg38",5227,16359,29762,"C5","D6","B4",29,42,16,"SAG_50nM",3054,"21","ZIC1_ZIC2"
"29_42_21__s4","sample29","hg38",2750,7124,13072,"C5","D6","B9",29,42,21,"SAG_50nM",3055,"7","SIX3_MEIS2"
"29_42_29__s4","sample29","hg38",4253,14515,26686,"C5","D6","C5",29,42,29,"SAG_50nM",3056,"12","FOXP1_MEIS2"
"29_42_77__s4","sample29","hg38",3647,12003,21511,"C5","D6","G5",29,42,77,"SAG_50nM",3057,"13","c13"
"29_43_06__s4","sample29","hg38",3299,9730,17484,"C5","D7","A6",29,43,6,"SAG_50nM",3058,"13","c13"
"29_43_81__s4","sample29","hg38",8107,43657,79047,"C5","D7","G9",29,43,81,"SAG_50nM",3059,"15","FOXP2_MEIS2"
"29_44_80__s4","sample29","hg38",3628,10666,19114,"C5","D8","G8",29,44,80,"SAG_50nM",3060,"13","c13"
"29_45_21__s4","sample29","hg38",3750,10405,19025,"C5","D9","B9",29,45,21,"SAG_50nM",3061,"10","c10"
"29_45_72__s4","sample29","hg38",4641,15327,28614,"C5","D9","F12",29,45,72,"SAG_50nM",3062,"12","FOXP1_MEIS2"
"29_47_11__s4","sample29","hg38",1563,2872,5090,"C5","D11","A11",29,47,11,"SAG_50nM",3063,NA,"filtered"
"29_47_35__s4","sample29","hg38",3843,9316,16599,"C5","D11","C11",29,47,35,"SAG_50nM",3064,NA,"filtered"
"29_47_77__s4","sample29","hg38",3951,12505,22629,"C5","D11","G5",29,47,77,"SAG_50nM",3065,"11","PAX6_MEIS2"
"29_47_88__s4","sample29","hg38",3012,7809,14180,"C5","D11","H4",29,47,88,"SAG_50nM",3066,"15","FOXP2_MEIS2"
"29_47_89__s4","sample29","hg38",4201,9680,17423,"C5","D11","H5",29,47,89,"SAG_50nM",3067,"18","c18"
"29_48_04__s4","sample29","hg38",2711,5974,10783,"C5","D12","A4",29,48,4,"SAG_50nM",3068,"15","FOXP2_MEIS2"
"29_48_44__s4","sample29","hg38",4190,12254,21808,"C5","D12","D8",29,48,44,"SAG_50nM",3069,"15","FOXP2_MEIS2"
"29_48_45__s4","sample29","hg38",5017,19089,34006,"C5","D12","D9",29,48,45,"SAG_50nM",3070,"10","c10"
"29_48_63__s4","sample29","hg38",4641,13508,24562,"C5","D12","F3",29,48,63,"SAG_50nM",3071,"10","c10"
"29_49_03__s4","sample29","hg38",2110,4056,7311,"C5","E1","A3",29,49,3,"SAG_50nM",3072,"15","FOXP2_MEIS2"
"29_49_91__s4","sample29","hg38",3171,9478,17374,"C5","E1","H7",29,49,91,"SAG_50nM",3073,"13","c13"
"29_49_93__s4","sample29","hg38",4104,8386,15202,"C5","E1","H9",29,49,93,"SAG_50nM",3074,NA,"filtered"
"29_51_18__s4","sample29","hg38",2274,5706,10457,"C5","E3","B6",29,51,18,"SAG_50nM",3075,"9","MEIS2"
"29_51_96__s4","sample29","hg38",2132,5000,8927,"C5","E3","H12",29,51,96,"SAG_50nM",3076,"9","MEIS2"
"29_52_81__s4","sample29","hg38",6095,23935,43511,"C5","E4","G9",29,52,81,"SAG_50nM",3077,"11","PAX6_MEIS2"
"29_53_20__s4","sample29","hg38",2520,5897,10338,"C5","E5","B8",29,53,20,"SAG_50nM",3078,"12","FOXP1_MEIS2"
"29_54_16__s4","sample29","hg38",5586,20947,38296,"C5","E6","B4",29,54,16,"SAG_50nM",3079,"13","c13"
"29_54_21__s4","sample29","hg38",1940,4033,7350,"C5","E6","B9",29,54,21,"SAG_50nM",3080,"9","MEIS2"
"29_54_39__s4","sample29","hg38",3926,11198,20706,"C5","E6","D3",29,54,39,"SAG_50nM",3081,"12","FOXP1_MEIS2"
"29_55_18__s4","sample29","hg38",7044,26553,47920,"C5","E7","B6",29,55,18,"SAG_50nM",3082,"7","SIX3_MEIS2"
"29_56_01__s4","sample29","hg38",3584,6772,12072,"C5","E8","A1",29,56,1,"SAG_50nM",3083,NA,"filtered"
"29_56_07__s4","sample29","hg38",2114,4288,7545,"C5","E8","A7",29,56,7,"SAG_50nM",3084,"9","MEIS2"
"29_56_42__s4","sample29","hg38",3195,9998,17804,"C5","E8","D6",29,56,42,"SAG_50nM",3085,"9","MEIS2"
"29_56_50__s4","sample29","hg38",2909,8441,15488,"C5","E8","E2",29,56,50,"SAG_50nM",3086,"9","MEIS2"
"29_56_67__s4","sample29","hg38",2258,4196,7332,"C5","E8","F7",29,56,67,"SAG_50nM",3087,"10","c10"
"29_56_85__s4","sample29","hg38",5473,20408,36845,"C5","E8","H1",29,56,85,"SAG_50nM",3088,"11","PAX6_MEIS2"
"29_57_40__s4","sample29","hg38",4424,13863,24894,"C5","E9","D4",29,57,40,"SAG_50nM",3089,"13","c13"
"29_57_41__s4","sample29","hg38",5185,13445,24183,"C5","E9","D5",29,57,41,"SAG_50nM",3090,"12","FOXP1_MEIS2"
"29_58_40__s4","sample29","hg38",5239,15797,28456,"C5","E10","D4",29,58,40,"SAG_50nM",3091,"12","FOXP1_MEIS2"
"29_59_05__s4","sample29","hg38",3705,10140,18383,"C5","E11","A5",29,59,5,"SAG_50nM",3092,"7","SIX3_MEIS2"
"29_60_10__s4","sample29","hg38",2198,4780,8545,"C5","E12","A10",29,60,10,"SAG_50nM",3093,"9","MEIS2"
"29_60_87__s4","sample29","hg38",4862,16365,30074,"C5","E12","H3",29,60,87,"SAG_50nM",3094,"12","FOXP1_MEIS2"
"29_61_11__s4","sample29","hg38",4191,10711,19069,"C5","F1","A11",29,61,11,"SAG_50nM",3095,NA,"filtered"
"29_62_09__s4","sample29","hg38",3788,10601,19700,"C5","F2","A9",29,62,9,"SAG_50nM",3096,"15","FOXP2_MEIS2"
"29_62_63__s4","sample29","hg38",1920,4088,7444,"C5","F2","F3",29,62,63,"SAG_50nM",3097,"7","SIX3_MEIS2"
"29_62_76__s4","sample29","hg38",2765,6920,12566,"C5","F2","G4",29,62,76,"SAG_50nM",3098,"11","PAX6_MEIS2"
"29_62_80__s4","sample29","hg38",3969,13353,24305,"C5","F2","G8",29,62,80,"SAG_50nM",3099,"13","c13"
"29_63_14__s4","sample29","hg38",3303,9172,16513,"C5","F3","B2",29,63,14,"SAG_50nM",3100,"12","FOXP1_MEIS2"
"29_63_57__s4","sample29","hg38",1761,3741,6692,"C5","F3","E9",29,63,57,"SAG_50nM",3101,NA,"filtered"
"29_63_94__s4","sample29","hg38",5712,22981,41669,"C5","F3","H10",29,63,94,"SAG_50nM",3102,"11","PAX6_MEIS2"
"29_64_01__s4","sample29","hg38",3552,9362,16929,"C5","F4","A1",29,64,1,"SAG_50nM",3103,"11","PAX6_MEIS2"
"29_64_24__s4","sample29","hg38",5264,20394,37173,"C5","F4","B12",29,64,24,"SAG_50nM",3104,"10","c10"
"29_64_29__s4","sample29","hg38",3970,10604,19183,"C5","F4","C5",29,64,29,"SAG_50nM",3105,"11","PAX6_MEIS2"
"29_64_41__s4","sample29","hg38",3692,8795,15985,"C5","F4","D5",29,64,41,"SAG_50nM",3106,"12","FOXP1_MEIS2"
"29_64_68__s4","sample29","hg38",3891,12672,23248,"C5","F4","F8",29,64,68,"SAG_50nM",3107,"9","MEIS2"
"29_64_80__s4","sample29","hg38",2626,5864,10819,"C5","F4","G8",29,64,80,"SAG_50nM",3108,"12","FOXP1_MEIS2"
"29_65_56__s4","sample29","hg38",2295,4020,7243,"C5","F5","E8",29,65,56,"SAG_50nM",3109,"9","MEIS2"
"29_65_62__s4","sample29","hg38",3683,10962,20054,"C5","F5","F2",29,65,62,"SAG_50nM",3110,"12","FOXP1_MEIS2"
"29_65_65__s4","sample29","hg38",2435,4826,8943,"C5","F5","F5",29,65,65,"SAG_50nM",3111,"7","SIX3_MEIS2"
"29_66_04__s4","sample29","hg38",3665,9036,16877,"C5","F6","A4",29,66,4,"SAG_50nM",3112,"13","c13"
"29_66_05__s4","sample29","hg38",1772,3724,6919,"C5","F6","A5",29,66,5,"SAG_50nM",3113,NA,"filtered"
"29_66_16__s4","sample29","hg38",4554,13873,25739,"C5","F6","B4",29,66,16,"SAG_50nM",3114,"13","c13"
"29_66_25__s4","sample29","hg38",4595,14310,26202,"C5","F6","C1",29,66,25,"SAG_50nM",3115,"10","c10"
"29_66_30__s4","sample29","hg38",3940,11026,20420,"C5","F6","C6",29,66,30,"SAG_50nM",3116,"13","c13"
"29_66_60__s4","sample29","hg38",1774,4015,7407,"C5","F6","E12",29,66,60,"SAG_50nM",3117,NA,"filtered"
"29_68_40__s4","sample29","hg38",6119,26547,47980,"C5","F8","D4",29,68,40,"SAG_50nM",3118,"12","FOXP1_MEIS2"
"29_69_46__s4","sample29","hg38",2420,5148,9190,"C5","F9","D10",29,69,46,"SAG_50nM",3119,"7","SIX3_MEIS2"
"29_69_65__s4","sample29","hg38",4248,14064,25174,"C5","F9","F5",29,69,65,"SAG_50nM",3120,"12","FOXP1_MEIS2"
"29_70_87__s4","sample29","hg38",3277,8574,15454,"C5","F10","H3",29,70,87,"SAG_50nM",3121,"10","c10"
"29_71_72__s4","sample29","hg38",2944,6509,12059,"C5","F11","F12",29,71,72,"SAG_50nM",3122,"11","PAX6_MEIS2"
"29_71_80__s4","sample29","hg38",2059,4320,7830,"C5","F11","G8",29,71,80,"SAG_50nM",3123,"7","SIX3_MEIS2"
"29_71_86__s4","sample29","hg38",3555,9731,17534,"C5","F11","H2",29,71,86,"SAG_50nM",3124,"12","FOXP1_MEIS2"
"29_71_96__s4","sample29","hg38",1682,3028,5500,"C5","F11","H12",29,71,96,"SAG_50nM",3125,NA,"filtered"
"29_72_14__s4","sample29","hg38",4034,13075,23658,"C5","F12","B2",29,72,14,"SAG_50nM",3126,"13","c13"
"29_72_27__s4","sample29","hg38",3643,9532,17096,"C5","F12","C3",29,72,27,"SAG_50nM",3127,"7","SIX3_MEIS2"
"29_72_28__s4","sample29","hg38",3991,12790,22952,"C5","F12","C4",29,72,28,"SAG_50nM",3128,"12","FOXP1_MEIS2"
"29_74_14__s4","sample29","hg38",3645,10973,19534,"C5","G2","B2",29,74,14,"SAG_50nM",3129,"13","c13"
"29_75_50__s4","sample29","hg38",1253,2239,4124,"C5","G3","E2",29,75,50,"SAG_50nM",3130,NA,"filtered"
"29_77_93__s4","sample29","hg38",1751,3086,5351,"C5","G5","H9",29,77,93,"SAG_50nM",3131,NA,"filtered"
"29_78_01__s4","sample29","hg38",3160,7245,13147,"C5","G6","A1",29,78,1,"SAG_50nM",3132,"11","PAX6_MEIS2"
"29_78_71__s4","sample29","hg38",2863,7051,12834,"C5","G6","F11",29,78,71,"SAG_50nM",3133,"15","FOXP2_MEIS2"
"29_79_03__s4","sample29","hg38",3934,13148,24202,"C5","G7","A3",29,79,3,"SAG_50nM",3134,"11","PAX6_MEIS2"
"29_79_06__s4","sample29","hg38",6955,31758,58800,"C5","G7","A6",29,79,6,"SAG_50nM",3135,"21","ZIC1_ZIC2"
"29_79_48__s4","sample29","hg38",3548,9279,16416,"C5","G7","D12",29,79,48,"SAG_50nM",3136,"11","PAX6_MEIS2"
"29_79_68__s4","sample29","hg38",2708,6786,12270,"C5","G7","F8",29,79,68,"SAG_50nM",3137,"12","FOXP1_MEIS2"
"29_79_93__s4","sample29","hg38",5765,19133,35297,"C5","G7","H9",29,79,93,"SAG_50nM",3138,"21","ZIC1_ZIC2"
"29_80_01__s4","sample29","hg38",3395,9208,16586,"C5","G8","A1",29,80,1,"SAG_50nM",3139,"13","c13"
"29_80_86__s4","sample29","hg38",2668,6813,12186,"C5","G8","H2",29,80,86,"SAG_50nM",3140,"7","SIX3_MEIS2"
"29_80_88__s4","sample29","hg38",2920,6413,11896,"C5","G8","H4",29,80,88,"SAG_50nM",3141,"13","c13"
"29_81_44__s4","sample29","hg38",3079,7506,13616,"C5","G9","D8",29,81,44,"SAG_50nM",3142,"19","c19"
"29_81_46__s4","sample29","hg38",5369,18468,33514,"C5","G9","D10",29,81,46,"SAG_50nM",3143,"10","c10"
"29_82_73__s4","sample29","hg38",4106,10939,19498,"C5","G10","G1",29,82,73,"SAG_50nM",3144,"21","ZIC1_ZIC2"
"29_83_19__s4","sample29","hg38",2285,4127,7318,"C5","G11","B7",29,83,19,"SAG_50nM",3145,"12","FOXP1_MEIS2"
"29_83_34__s4","sample29","hg38",2222,4355,7519,"C5","G11","C10",29,83,34,"SAG_50nM",3146,"10","c10"
