condition,confidence,n_nonzero_morphogens,fidelity
virtual_04222,0.01,8,0.0
virtual_04223,0.01,7,0.0
virtual_04224,0.014756100810417876,6,0.0
virtual_04225,0.011710250908057824,5,0.0
virtual_04226,0.031088219665993153,9,0.0
virtual_04227,0.01,3,0.0
virtual_04228,0.01,7,0.0
virtual_04229,0.01,8,0.0
virtual_04230,0.010449472340099566,6,0.0
virtual_04231,0.18025115315207538,5,0.0
virtual_04232,0.01,7,0.0
virtual_04233,0.01,5,0.0
virtual_04234,0.012114136367573998,6,0.0
virtual_04235,0.06621697586102714,7,0.0
virtual_04236,0.2551154447362333,6,0.0
virtual_04237,0.01,7,0.0
virtual_04238,0.06994492157783558,8,0.0
virtual_04239,0.041881194110312894,7,0.0
virtual_04240,0.01,8,0.0
virtual_04241,0.04793923950464163,6,0.0
virtual_04242,0.01,7,0.0
virtual_04243,0.010254512732646163,6,0.0
virtual_04244,0.08013203606087477,8,0.0
virtual_04245,0.1172425977349686,7,0.0
virtual_04246,0.01,7,0.0
virtual_04247,0.01,7,0.0
virtual_04248,0.032351679415886236,6,0.0
virtual_04249,0.030987655423106438,6,0.0
virtual_04250,0.01,8,0.0
virtual_04251,0.01,6,0.0
virtual_04252,0.048540937537433965,7,0.0
virtual_04253,0.01,9,0.0
virtual_04254,0.10922474067502917,4,0.0
virtual_04255,0.01835738374546746,7,0.0
virtual_04256,0.05688514383761863,6,0.0
virtual_04257,0.010358413682158571,6,0.0
virtual_04258,0.01,5,0.0
virtual_04259,0.010296248467940573,7,0.0
virtual_04260,0.013271186900151118,7,0.0
virtual_04261,0.09074855066549962,6,0.0
virtual_04262,0.052899418087702384,7,0.0
virtual_04263,0.01,7,0.0
virtual_04264,0.2667166859941501,5,0.0
virtual_04265,0.01,7,0.0
virtual_04266,0.01,7,0.0
virtual_04267,0.01,7,0.0
virtual_04268,0.010832691327059682,8,0.0
virtual_04269,0.0362599906430467,4,0.0
virtual_04270,0.01,7,0.0
virtual_04271,0.01,7,0.0
virtual_04272,0.10980869778685816,6,0.0
virtual_04273,0.012293185636703981,6,0.0
virtual_04274,0.06153276170085952,7,0.0
virtual_04275,0.01,7,0.0
virtual_04276,0.21589600659157238,3,0.0
virtual_04277,0.010972522354269605,6,0.0
virtual_04278,0.01,8,0.0
virtual_04279,0.01,6,0.0
virtual_04280,0.01,8,0.0
virtual_04281,0.01,7,0.0
virtual_04282,0.022154618497731336,8,0.0
virtual_04283,0.047950367172814166,7,0.0
virtual_04284,0.01,8,0.0
virtual_04285,0.020538735457695786,9,0.0
virtual_04286,0.01,7,0.0
virtual_04287,0.027396732217860407,7,0.0
virtual_04288,0.01,7,0.0
virtual_04289,0.01,4,0.0
virtual_04290,0.12102901615634584,5,0.0
virtual_04291,0.017659268737391418,5,0.0
virtual_04292,0.01,7,0.0
virtual_04293,0.014246838148533161,8,0.0
virtual_04294,0.01,8,0.0
virtual_04295,0.037254955316203354,5,0.0
virtual_04296,0.03941570078690639,5,0.0
virtual_04297,0.04690329388769101,7,0.0
virtual_04298,0.03988248799723489,7,0.0
virtual_04299,0.21746827494331403,5,0.0
virtual_04300,0.01,7,0.0
virtual_04301,0.0131605020761478,6,0.0
virtual_04302,0.04077050654458248,8,0.0
virtual_04303,0.01,6,0.0
virtual_04304,0.01,8,0.0
virtual_04305,0.01,6,0.0
virtual_04306,0.01,7,0.0
virtual_04307,0.0100591675910308,7,0.0
virtual_04308,0.01,7,0.0
virtual_04309,0.029651714825966385,7,0.0
virtual_04310,0.01,8,0.0
virtual_04311,0.10571835989385092,5,0.0
virtual_04312,0.0698584142340451,6,0.0
virtual_04313,0.01,7,0.0
virtual_04314,0.01,7,0.0
virtual_04315,0.01,8,0.0
virtual_04316,0.1471610626292073,5,0.0
virtual_04317,0.029849740425462033,9,0.0
virtual_04318,0.023164729088380725,7,0.0
virtual_04319,0.01,5,0.0
virtual_04320,0.01654746964804382,4,0.0
virtual_04321,0.020273172021509377,8,0.0
virtual_04322,0.023063869261329133,6,0.0
virtual_04323,0.03509219816618609,5,0.0
virtual_04324,0.01,6,0.0
virtual_04325,0.039269020090763246,9,0.0
virtual_04326,0.01,6,0.0
virtual_04327,0.08587136262423141,6,0.0
virtual_04328,0.03908253526326069,6,0.0
virtual_04329,0.0316258574120869,5,0.0
virtual_04330,0.06694484199810205,7,0.0
virtual_04331,0.0157935587255269,7,0.0
virtual_04332,0.04824372434659429,7,0.0
virtual_04333,0.01,7,0.0
virtual_04334,0.01,7,0.0
virtual_04335,0.1104330373021958,6,0.0
virtual_04336,0.04177402227176661,5,0.0
virtual_04337,0.045362730872395125,5,0.0
virtual_04338,0.01,6,0.0
virtual_04339,0.051701484516751,8,0.0
virtual_04340,0.14732412935185518,6,0.0
virtual_04341,0.0271789249340651,7,0.0
virtual_04342,0.01,5,0.0
virtual_04343,0.01,7,0.0
virtual_04344,0.01,7,0.0
virtual_04345,0.05728805276312983,8,0.0
virtual_04346,0.01,7,0.0
virtual_04347,0.14138123198582594,3,0.0
virtual_04348,0.01,6,0.0
virtual_04349,0.01,5,0.0
virtual_04350,0.01,7,0.0
virtual_04351,0.04724212330571976,7,0.0
virtual_04352,0.11613614997187933,6,0.0
virtual_04353,0.04550099704480786,6,0.0
virtual_04354,0.18927675137335132,3,0.0
virtual_04355,0.043502801355197074,7,0.0
virtual_04356,0.013390019803923773,7,0.0
virtual_04357,0.01,6,0.0
virtual_04358,0.03715105323092813,4,0.0
virtual_04359,0.01,5,0.0
virtual_04360,0.01976970675877741,7,0.0
virtual_04361,0.03231474305035412,7,0.0
virtual_04362,0.01084459512189515,8,0.0
virtual_04363,0.01,8,0.0
virtual_04364,0.07535412558575846,6,0.0
virtual_04365,0.01,7,0.0
virtual_04366,0.04759450600266441,6,0.0
virtual_04367,0.06198338319948427,9,0.0
virtual_04368,0.23119750963470292,4,0.0
virtual_04369,0.035344072237573146,6,0.0
virtual_04370,0.013426700934120671,6,0.0
virtual_04371,0.01,8,0.0
virtual_04372,0.13051984510260842,4,0.0
virtual_04373,0.025480114367564713,8,0.0
virtual_04374,0.028871125478429207,8,0.0
virtual_04375,0.01,5,0.0
virtual_04376,0.01,7,0.0
virtual_04377,0.012654147447994327,6,0.0
virtual_04378,0.01,5,0.0
virtual_04379,0.052940808007775085,8,0.0
virtual_04380,0.01,8,0.0
virtual_04381,0.06934151575052994,8,0.0
virtual_04382,0.01,8,0.0
virtual_04383,0.07353141700058755,5,0.0
virtual_04384,0.012200603757576487,7,0.0
virtual_04385,0.10216952543099023,7,0.0
virtual_04386,0.01,8,0.0
virtual_04387,0.10211039322892772,6,0.0
virtual_04388,0.01,7,0.0
virtual_04389,0.05963136874637716,5,0.0
virtual_04390,0.0408260572819995,7,0.0
virtual_04391,0.08533830859901745,6,0.0
virtual_04392,0.021176094941768954,7,0.0
virtual_04393,0.03874130255620579,6,0.0
virtual_04394,0.08746727475436732,8,0.0
virtual_04395,0.07807940221273124,8,0.0
virtual_04396,0.01,6,0.0
virtual_04397,0.01,7,0.0
virtual_04398,0.01,8,0.0
virtual_04399,0.01,6,0.0
virtual_04400,0.10685290884735123,8,0.0
virtual_04401,0.018660448110137798,9,0.0
virtual_04402,0.07870776511748322,9,0.0
virtual_04403,0.01,4,0.0
virtual_04404,0.01,8,0.0
virtual_04405,0.01,6,0.0
virtual_04406,0.04227016230480592,6,0.0
virtual_04407,0.029449365477600145,6,0.0
virtual_04408,0.19470497223194724,4,0.0
virtual_04409,0.01,7,0.0
virtual_04410,0.01,9,0.0
virtual_04411,0.01,9,0.0
virtual_04412,0.08670050769647565,7,0.0
virtual_04413,0.01,9,0.0
virtual_04414,0.10217069552577498,8,0.0
virtual_04415,0.050644236237032646,7,0.0
virtual_04416,0.01,5,0.0
virtual_04417,0.08107899021497683,6,0.0
virtual_04418,0.017049705475947266,6,0.0
virtual_04419,0.01073227733958197,7,0.0
virtual_04420,0.026176164696314376,8,0.0
virtual_04421,0.019695056424388714,5,0.0
virtual_04422,0.01,9,0.0
virtual_04423,0.057340444901678,7,0.0
virtual_04424,0.01,7,0.0
virtual_04425,0.01,8,0.0
virtual_04426,0.05511451588794391,8,0.0
virtual_04427,0.11136622247797905,6,0.0
virtual_04428,0.010644109690616646,8,0.0
virtual_04429,0.01,6,0.0
virtual_04430,0.020407512211724585,7,0.0
virtual_04431,0.027428675656550456,7,0.0
virtual_04432,0.1105542899304452,7,0.0
virtual_04433,0.02808470638998272,7,0.0
virtual_04434,0.01,8,0.0
virtual_04435,0.01,7,0.0
virtual_04436,0.01,9,0.0
virtual_04437,0.01,8,0.0
virtual_04438,0.01250148660787982,7,0.0
virtual_04439,0.029886310220538153,8,0.0
virtual_04440,0.047321473674655765,7,0.0
virtual_04441,0.01,7,0.0
virtual_04442,0.015315105538950555,7,0.0
virtual_04443,0.05793966710522935,6,0.0
virtual_04444,0.015419250448217183,7,0.0
virtual_04445,0.013867377376234804,5,0.0
virtual_04446,0.13129898981268287,8,0.0
virtual_04447,0.03378010685598376,7,0.0
virtual_04448,0.01,5,0.0
virtual_04449,0.1155506786627363,7,0.0
virtual_04450,0.0322743469624616,5,0.0
virtual_04451,0.035088456738496254,7,0.0
virtual_04452,0.01,8,0.0
virtual_04453,0.01,6,0.0
virtual_04454,0.04404542457022833,6,0.0
virtual_04455,0.01,7,0.0
virtual_04456,0.01,8,0.0
virtual_04457,0.13137074734605136,6,0.0
virtual_04458,0.01,8,0.0
virtual_04459,0.021597963265003108,6,0.0
virtual_04460,0.01,7,0.0
virtual_04461,0.01,7,0.0
virtual_04462,0.01,5,0.0
virtual_04463,0.01,7,0.0
virtual_04464,0.01,7,0.0
virtual_04465,0.01,8,0.0
virtual_04466,0.01,8,0.0
virtual_04467,0.01,7,0.0
virtual_04468,0.01,7,0.0
virtual_04469,0.013691415729401439,9,0.0
virtual_04470,0.01,7,0.0
virtual_04471,0.01,7,0.0
virtual_04472,0.04886363210960481,7,0.0
virtual_04473,0.12687421810446506,7,0.0
virtual_04474,0.016633773384394614,6,0.0
virtual_04475,0.01,8,0.0
virtual_04476,0.2773106464972468,3,0.0
virtual_04477,0.03184512293944634,9,0.0
virtual_04478,0.01,9,0.0
virtual_04479,0.012879486924118957,6,0.0
virtual_04480,0.01,9,0.0
virtual_04481,0.01,6,0.0
virtual_04482,0.14698398706006077,6,0.0
virtual_04483,0.010021985208924174,7,0.0
virtual_04484,0.01,6,0.0
virtual_04485,0.06922383245654352,6,0.0
virtual_04486,0.03819918892329391,8,0.0
virtual_04487,0.01,8,0.0
virtual_04488,0.07336300059251126,6,0.0
virtual_04489,0.01,8,0.0
virtual_04490,0.06847891164050197,7,0.0
virtual_04491,0.029699309132234532,7,0.0
virtual_04492,0.012106975554041574,8,0.0
virtual_04493,0.028845336587863105,7,0.0
virtual_04494,0.01,5,0.0
virtual_04495,0.04588149902483684,7,0.0
virtual_04496,0.01,6,0.0
virtual_04497,0.06915579120429258,9,0.0
virtual_04498,0.01,6,0.0
virtual_04499,0.01,8,0.0
virtual_04500,0.01,8,0.0
virtual_04501,0.02408314234577105,6,0.0
virtual_04502,0.06016118002869362,7,0.0
virtual_04503,0.031382273621312025,5,0.0
virtual_04504,0.024273085939449664,6,0.0
virtual_04505,0.01,7,0.0
virtual_04506,0.01,5,0.0
virtual_04507,0.01706744688151402,8,0.0
virtual_04508,0.053005011783229056,8,0.0
virtual_04509,0.05123648214153537,7,0.0
virtual_04510,0.02482226468678168,6,0.0
virtual_04511,0.01,6,0.0
virtual_04512,0.01,7,0.0
virtual_04513,0.01,9,0.0
virtual_04514,0.01,6,0.0
virtual_04515,0.02573322234519895,6,0.0
virtual_04516,0.01,7,0.0
virtual_04517,0.01,6,0.0
virtual_04518,0.017647408979223917,8,0.0
virtual_04519,0.01,7,0.0
virtual_04520,0.018985782639880534,5,0.0
virtual_04521,0.01483684294094826,5,0.0
virtual_04522,0.011426473948501664,8,0.0
virtual_04523,0.01,8,0.0
virtual_04524,0.01,9,0.0
virtual_04525,0.01,8,0.0
virtual_04526,0.0758472779641429,5,0.0
virtual_04527,0.2257423621075051,3,0.0
virtual_04528,0.01,8,0.0
virtual_04529,0.06263769578688468,5,0.0
virtual_04530,0.01,9,0.0
virtual_04531,0.1720474824765596,5,0.0
virtual_04532,0.01,7,0.0
virtual_04533,0.03969026486368231,9,0.0
virtual_04534,0.01,6,0.0
virtual_04535,0.024839319878442463,9,0.0
virtual_04536,0.01,9,0.0
virtual_04537,0.04269750521952353,7,0.0
virtual_04538,0.010006199035759061,6,0.0
virtual_04539,0.1039126668198857,5,0.0
virtual_04540,0.05086749951829811,8,0.0
virtual_04541,0.01,7,0.0
virtual_04542,0.015880058718770403,8,0.0
virtual_04543,0.01,8,0.0
virtual_04544,0.01,8,0.0
virtual_04545,0.01,7,0.0
virtual_04546,0.01,4,0.0
virtual_04547,0.04522021416757065,8,0.0
virtual_04548,0.020838035453745532,7,0.0
virtual_04549,0.01,7,0.0
virtual_04550,0.01454459570906609,8,0.0
virtual_04551,0.01,6,0.0
virtual_04552,0.01,6,0.0
virtual_04553,0.01,5,0.0
virtual_04554,0.03195102948957567,7,0.0
virtual_04555,0.01,6,0.0
virtual_04556,0.12100987234781332,6,0.0
virtual_04557,0.01,8,0.0
virtual_04558,0.01,7,0.0
virtual_04559,0.012908483960930684,6,0.0
virtual_04560,0.05926167152891247,7,0.0
virtual_04561,0.01,7,0.0
virtual_04562,0.10789529725070815,6,0.0
virtual_04563,0.03738390795822206,6,0.0
virtual_04564,0.01,8,0.0
virtual_04565,0.10432050995494288,5,0.0
virtual_04566,0.027475147623969114,7,0.0
virtual_04567,0.14664332131843744,6,0.0
virtual_04568,0.07498436224697584,7,0.0
virtual_04569,0.01,4,0.0
virtual_04570,0.01,7,0.0
virtual_04571,0.01,8,0.0
virtual_04572,0.01,8,0.0
virtual_04573,0.0210472480498134,6,0.0
virtual_04574,0.01,7,0.0
virtual_04575,0.01,7,0.0
virtual_04576,0.01,7,0.0
virtual_04577,0.014382434476493828,8,0.0
virtual_04578,0.017175736036155388,5,0.0
virtual_04579,0.01,9,0.0
virtual_04580,0.01,8,0.0
virtual_04581,0.01,6,0.0
virtual_04582,0.026783580760703946,7,0.0
virtual_04583,0.030711464050680624,8,0.0
virtual_04584,0.06792870176248827,7,0.0
virtual_04585,0.07064041200290279,7,0.0
virtual_04586,0.01,8,0.0
virtual_04587,0.01,7,0.0
virtual_04588,0.028252887502968418,5,0.0
virtual_04589,0.01,6,0.0
virtual_04590,0.01,7,0.0
virtual_04591,0.08717729776220982,6,0.0
virtual_04592,0.012166241256619553,7,0.0
virtual_04593,0.03403243125648575,7,0.0
virtual_04594,0.037790031328804576,5,0.0
virtual_04595,0.05356959129479372,7,0.0
virtual_04596,0.01,9,0.0
virtual_04597,0.14140472616852218,7,0.0
virtual_04598,0.061823649853030745,6,0.0
virtual_04599,0.010738265850157672,7,0.0
virtual_04600,0.01290362295037004,7,0.0
virtual_04601,0.01,7,0.0
virtual_04602,0.01,7,0.0
virtual_04603,0.06355029256634859,8,0.0
virtual_04604,0.01,7,0.0
virtual_04605,0.04909030275109685,7,0.0
virtual_04606,0.09397689621377915,6,0.0
virtual_04607,0.01,6,0.0
virtual_04608,0.08433283801348562,8,0.0
virtual_04609,0.01,7,0.0
virtual_04610,0.010953762551157055,8,0.0
virtual_04611,0.23385133757864895,5,0.0
virtual_04612,0.01,6,0.0
virtual_04613,0.041573580572928356,8,0.0
virtual_04614,0.02132071154291759,7,0.0
virtual_04615,0.01,6,0.0
virtual_04616,0.015423793883466031,6,0.0
virtual_04617,0.1105815246340639,7,0.0
virtual_04618,0.03445717001512552,7,0.0
virtual_04619,0.01,7,0.0
virtual_04620,0.11144349109718489,6,0.0
virtual_04621,0.09895086471060567,6,0.0
virtual_04622,0.02112119880544826,6,0.0
virtual_04623,0.014471900680324183,7,0.0
virtual_04624,0.010754737337777574,5,0.0
virtual_04625,0.01,7,0.0
virtual_04626,0.2945098971694597,2,0.0
virtual_04627,0.372503154446804,3,0.0
virtual_04628,0.030920981125528407,8,0.0
virtual_04629,0.1037242810872248,6,0.0
virtual_04630,0.01840765718806542,6,0.0
virtual_04631,0.11520936904959114,7,0.0
virtual_04632,0.16593578443594847,6,0.0
virtual_04633,0.03201570723020464,8,0.0
virtual_04634,0.024681416231058798,6,0.0
virtual_04635,0.01,8,0.0
virtual_04636,0.09731976285982291,6,0.0
virtual_04637,0.01,9,0.0
virtual_04638,0.01,7,0.0
virtual_04639,0.04422300163836229,7,0.0
virtual_04640,0.16593571074294283,7,0.0
virtual_04641,0.09952758334844165,6,0.0
virtual_04642,0.01,6,0.0
virtual_04643,0.06571188066429644,7,0.0
virtual_04644,0.01,5,0.0
virtual_04645,0.01,5,0.0
virtual_04646,0.012859327034608691,5,0.0
virtual_04647,0.05971623095082238,8,0.0
virtual_04648,0.011807173347252871,6,0.0
virtual_04649,0.03241786676673713,7,0.0
virtual_04650,0.01,7,0.0
virtual_04651,0.01,7,0.0
virtual_04652,0.02189910596806976,9,0.0
virtual_04653,0.01,9,0.0
virtual_04654,0.01,6,0.0
virtual_04655,0.022934880673559605,7,0.0
virtual_04656,0.03730251283944986,8,0.0
virtual_04657,0.01,8,0.0
virtual_04658,0.02085580710746319,8,0.0
virtual_04659,0.01,6,0.0
virtual_04660,0.07484552089452207,8,0.0
virtual_04661,0.05198371379381252,7,0.0
virtual_04662,0.010219073848060123,5,0.0
virtual_04663,0.01,7,0.0
virtual_04664,0.01,6,0.0
virtual_04665,0.26503662060020017,4,0.0
virtual_04666,0.01,7,0.0
virtual_04667,0.07676893953571474,7,0.0
virtual_04668,0.12066160399269235,4,0.0
virtual_04669,0.01,8,0.0
virtual_04670,0.01,6,0.0
virtual_04671,0.05717714040709526,8,0.0
virtual_04672,0.01,6,0.0
virtual_04673,0.01,7,0.0
virtual_04674,0.10374216259282759,7,0.0
virtual_04675,0.07643330206498089,6,0.0
virtual_04676,0.01031531920361302,5,0.0
virtual_04677,0.01,8,0.0
virtual_04678,0.01358163784178791,8,0.0
virtual_04679,0.01,7,0.0
virtual_04680,0.019182355011129883,5,0.0
virtual_04681,0.07001322239710077,5,0.0
virtual_04682,0.01,7,0.0
virtual_04683,0.01,8,0.0
virtual_04684,0.12234527470610083,6,0.0
virtual_04685,0.01,6,0.0
virtual_04686,0.01,8,0.0
virtual_04687,0.0903884137744742,7,0.0
virtual_04688,0.03842782282477589,7,0.0
virtual_04689,0.01,7,0.0
virtual_04690,0.06028210060186869,8,0.0
virtual_04691,0.01,6,0.0
virtual_04692,0.010803662503315194,6,0.0
virtual_04693,0.15076969537196735,6,0.0
virtual_04694,0.07999142563522159,6,0.0
virtual_04695,0.24811376633799426,3,0.0
virtual_04696,0.077445411498413,5,0.0
virtual_04697,0.07448445212519758,7,0.0
virtual_04698,0.01,8,0.0
virtual_04699,0.016366678702830692,8,0.0
virtual_04700,0.025696761540287237,7,0.0
virtual_04701,0.01,8,0.0
virtual_04702,0.01,5,0.0
virtual_04703,0.01,8,0.0
virtual_04704,0.01,9,0.0
virtual_04705,0.01,7,0.0
virtual_04706,0.01,5,0.0
virtual_04707,0.013597515938363348,5,0.0
virtual_04708,0.02116726264222896,6,0.0
virtual_04709,0.03819431576333779,7,0.0
virtual_04710,0.05175320037398536,6,0.0
virtual_04711,0.01,8,0.0
virtual_04712,0.01,6,0.0
virtual_04713,0.0651074574646746,6,0.0
virtual_04714,0.01,8,0.0
virtual_04715,0.020419946557268687,6,0.0
virtual_04716,0.01,7,0.0
virtual_04717,0.01,6,0.0
virtual_04718,0.1045950721343574,6,0.0
virtual_04719,0.01,8,0.0
virtual_04720,0.05459804658833415,5,0.0
virtual_04721,0.02690248722732366,7,0.0
virtual_04722,0.06826829344385252,6,0.0
virtual_04723,0.02290935427966232,6,0.0
virtual_04724,0.01,6,0.0
virtual_04725,0.01,8,0.0
virtual_04726,0.043682430599867476,8,0.0
virtual_04727,0.01,5,0.0
virtual_04728,0.11464503120482072,7,0.0
virtual_04729,0.3608123848124885,3,0.0
virtual_04730,0.01,8,0.0
virtual_04731,0.0523108624679037,6,0.0
virtual_04732,0.05747828405608331,7,0.0
virtual_04733,0.01,8,0.0
virtual_04734,0.1629638379284824,5,0.0
virtual_04735,0.07113969921487111,7,0.0
virtual_04736,0.03226028697039682,7,0.0
virtual_04737,0.016592073195605447,7,0.0
virtual_04738,0.01,8,0.0
virtual_04739,0.01,7,0.0
virtual_04740,0.01235428418223558,5,0.0
virtual_04741,0.11617498050665173,3,0.0
virtual_04742,0.01,7,0.0
virtual_04743,0.01,8,0.0
virtual_04744,0.12092210844916161,4,0.0
virtual_04745,0.01,6,0.0
virtual_04746,0.043466919033979645,7,0.0
virtual_04747,0.1609319924179745,6,0.0
virtual_04748,0.01,6,0.0
virtual_04749,0.01,6,0.0
virtual_04750,0.04351893184475136,9,0.0
virtual_04751,0.016758469143652747,8,0.0
virtual_04752,0.13526053730092888,6,0.0
virtual_04753,0.01,7,0.0
virtual_04754,0.01,8,0.0
virtual_04755,0.11116741348998954,8,0.0
virtual_04756,0.01,7,0.0
virtual_04757,0.042245763792771424,8,0.0
virtual_04758,0.07844518283983273,6,0.0
virtual_04759,0.014079024913362182,8,0.0
virtual_04760,0.01,8,0.0
virtual_04761,0.01,5,0.0
virtual_04762,0.028806489980887782,8,0.0
virtual_04763,0.01,4,0.0
virtual_04764,0.01,7,0.0
virtual_04765,0.13134486301595602,7,0.0
virtual_04766,0.02712044028866743,6,0.0
virtual_04767,0.07359474956653685,7,0.0
virtual_04768,0.01,8,0.0
virtual_04769,0.01,5,0.0
virtual_04770,0.01,6,0.0
virtual_04771,0.04234566243430215,6,0.0
virtual_04772,0.01,7,0.0
virtual_04773,0.017368338927335667,7,0.0
virtual_04774,0.01,8,0.0
virtual_04775,0.01,6,0.0
virtual_04776,0.019970869019056117,7,0.0
virtual_04777,0.01,6,0.0
virtual_04778,0.12789643552196003,5,0.0
virtual_04779,0.056786987743183595,7,0.0
virtual_04780,0.01,8,0.0
virtual_04781,0.01,8,0.0
virtual_04782,0.08874805498795231,5,0.0
virtual_04783,0.09269604933164109,8,0.0
virtual_04784,0.01,8,0.0
virtual_04785,0.05393167433042144,7,0.0
virtual_04786,0.01,7,0.0
virtual_04787,0.01,7,0.0
virtual_04788,0.01,7,0.0
virtual_04789,0.01,6,0.0
virtual_04790,0.10528713312564969,6,0.0
virtual_04791,0.01,7,0.0
virtual_04792,0.01,6,0.0
virtual_04793,0.012319043357518612,5,0.0
virtual_04794,0.01,8,0.0
virtual_04795,0.01,7,0.0
virtual_04796,0.05920084428345228,6,0.0
virtual_04797,0.06112541303897874,9,0.0
virtual_04798,0.018520417124930327,5,0.0
virtual_04799,0.11094570864256893,6,0.0
virtual_04800,0.015883047302690585,5,0.0
virtual_04801,0.01,7,0.0
virtual_04802,0.05052468301139097,8,0.0
virtual_04803,0.01,7,0.0
virtual_04804,0.013082162888243825,7,0.0
virtual_04805,0.01,6,0.0
virtual_04806,0.05434891019976147,4,0.0
virtual_04807,0.01,7,0.0
virtual_04808,0.015963837076926845,7,0.0
virtual_04809,0.01,6,0.0
virtual_04810,0.08026476293546402,5,0.0
virtual_04811,0.01,8,0.0
virtual_04812,0.07368036592774371,8,0.0
virtual_04813,0.01,8,0.0
virtual_04814,0.0662141335036789,7,0.0
virtual_04815,0.08233784387588604,5,0.0
virtual_04816,0.011040901140238514,7,0.0
virtual_04817,0.018280009008484373,7,0.0
virtual_04818,0.015833459840290675,6,0.0
virtual_04819,0.19312029655869556,5,0.0
virtual_04820,0.01,7,0.0
virtual_04821,0.01532851856838975,8,0.0
virtual_04822,0.12430429182821204,3,0.0
virtual_04823,0.01,8,0.0
virtual_04824,0.04853727055639353,9,0.0
virtual_04825,0.01,7,0.0
virtual_04826,0.01,8,0.0
virtual_04827,0.01,8,0.0
virtual_04828,0.02277606243944473,7,0.0
virtual_04829,0.028186319348553708,8,0.0
virtual_04830,0.011536760942121022,8,0.0
virtual_04831,0.021945733369164146,8,0.0
virtual_04832,0.09582731078452257,7,0.0
virtual_04833,0.01,7,0.0
virtual_04834,0.016934163210363427,6,0.0
virtual_04835,0.010277367038092913,7,0.0
virtual_04836,0.01,8,0.0
virtual_04837,0.01,6,0.0
virtual_04838,0.01,8,0.0
virtual_04839,0.13447469122656536,7,0.0
virtual_04840,0.01,6,0.0
virtual_04841,0.04619345923978184,8,0.0
virtual_04842,0.10081757232753595,5,0.0
virtual_04843,0.01,9,0.0
virtual_04844,0.031226490060295733,7,0.0
virtual_04845,0.01,6,0.0
virtual_04846,0.027950857967913464,6,0.0
virtual_04847,0.018775103353421585,6,0.0
virtual_04848,0.01,9,0.0
virtual_04849,0.01,6,0.0
virtual_04850,0.02467909825827928,8,0.0
virtual_04851,0.06562902527177396,7,0.0
virtual_04852,0.01,7,0.0
virtual_04853,0.01,6,0.0
virtual_04854,0.010629064371849618,8,0.0
virtual_04855,0.04311991952955398,8,0.0
virtual_04856,0.043312495752549515,8,0.0
virtual_04857,0.011041281007588753,9,0.0
virtual_04858,0.01,9,0.0
virtual_04859,0.01,6,0.0
virtual_04860,0.07193518656573959,6,0.0
virtual_04861,0.01,9,0.0
virtual_04862,0.01,6,0.0
virtual_04863,0.01,8,0.0
virtual_04864,0.01,4,0.0
virtual_04865,0.286531927904593,3,0.0
virtual_04866,0.10938747570321627,5,0.0
virtual_04867,0.2385297638220796,4,0.0
virtual_04868,0.01,6,0.0
virtual_04869,0.01,5,0.0
virtual_04870,0.02434561443070186,7,0.0
virtual_04871,0.013776080906057623,7,0.0
virtual_04872,0.01,8,0.0
virtual_04873,0.01,7,0.0
virtual_04874,0.13660286617538359,8,0.0
virtual_04875,0.01,7,0.0
virtual_04876,0.024383482350306646,9,0.0
virtual_04877,0.0183888820034133,8,0.0
virtual_04878,0.03693766024658354,6,0.0
virtual_04879,0.01,5,0.0
virtual_04880,0.01,8,0.0
virtual_04881,0.1630341970832724,5,0.0
virtual_04882,0.05331885341783927,6,0.0
virtual_04883,0.025484098381008093,7,0.0
virtual_04884,0.06203662598869316,6,0.0
virtual_04885,0.026151114188126382,7,0.0
virtual_04886,0.011060217126517616,7,0.0
virtual_04887,0.013674373561191751,5,0.0
virtual_04888,0.01,7,0.0
virtual_04889,0.01,7,0.0
virtual_04890,0.01,7,0.0
virtual_04891,0.06415647503411245,6,0.0
virtual_04892,0.01,6,0.0
virtual_04893,0.014840555189561,7,0.0
virtual_04894,0.02352269512449975,8,0.0
virtual_04895,0.01,8,0.0
virtual_04896,0.051029796358573305,4,0.0
virtual_04897,0.12150295320393177,8,0.0
virtual_04898,0.05952493888361704,6,0.0
virtual_04899,0.05061559400912808,7,0.0
virtual_04900,0.01,7,0.0
virtual_04901,0.01,6,0.0
virtual_04902,0.02806626485282737,8,0.0
virtual_04903,0.011325714080392481,6,0.0
virtual_04904,0.05145948719672571,7,0.0
virtual_04905,0.034878691586149285,7,0.0
virtual_04906,0.07448707134875616,5,0.0
virtual_04907,0.13405977542641223,7,0.0
virtual_04908,0.01,7,0.0
virtual_04909,0.01,6,0.0
virtual_04910,0.01,7,0.0
virtual_04911,0.0433792205860713,7,0.0
virtual_04912,0.1325618202830788,4,0.0
virtual_04913,0.01,7,0.0
virtual_04914,0.10207297526016532,7,0.0
virtual_04915,0.025839970132014174,8,0.0
virtual_04916,0.04833799693977501,7,0.0
virtual_04917,0.01,7,0.0
virtual_04918,0.02668291670035915,9,0.0
virtual_04919,0.013709641168589332,8,0.0
virtual_04920,0.01,7,0.0
virtual_04921,0.010827583805966308,8,0.0
virtual_04922,0.01,8,0.0
virtual_04923,0.039213890479926974,7,0.0
virtual_04924,0.15126127277421816,4,0.0
